match_id,radiant_win
217,TRUE
218,TRUE
219,TRUE
220,FALSE
221,FALSE
222,TRUE
223,FALSE
224,TRUE
225,FALSE
226,TRUE
227,TRUE
228,TRUE
229,TRUE
230,TRUE
231,TRUE
232,FALSE
233,TRUE
234,TRUE
235,FALSE
236,TRUE
237,FALSE
238,FALSE
239,FALSE
240,TRUE
241,TRUE
242,TRUE
243,TRUE
244,TRUE
245,FALSE
246,TRUE
247,TRUE
248,TRUE
249,TRUE
250,FALSE
251,TRUE
252,FALSE
253,TRUE
254,TRUE
255,FALSE
256,TRUE
257,TRUE
258,FALSE
259,TRUE
260,FALSE
261,FALSE
262,TRUE
263,TRUE
264,TRUE
265,TRUE
266,TRUE
267,TRUE
268,TRUE
269,FALSE
270,FALSE
271,TRUE
272,TRUE
273,TRUE
274,TRUE
275,TRUE
276,FALSE
277,FALSE
278,TRUE
279,TRUE
280,FALSE
281,TRUE
282,FALSE
283,TRUE
284,FALSE
285,FALSE
286,FALSE
287,TRUE
288,TRUE
289,TRUE
290,TRUE
291,FALSE
292,FALSE
293,TRUE
294,TRUE
295,FALSE
296,FALSE
297,TRUE
298,FALSE
299,FALSE
300,TRUE
301,TRUE
302,TRUE
303,TRUE
304,FALSE
305,FALSE
306,TRUE
307,TRUE
308,TRUE
309,FALSE
310,TRUE
311,TRUE
312,TRUE
313,TRUE
314,FALSE
315,FALSE
316,TRUE
317,FALSE
318,FALSE
319,TRUE
320,TRUE
321,FALSE
322,FALSE
323,TRUE
324,FALSE
325,TRUE
326,TRUE
327,FALSE
328,FALSE
329,TRUE
330,FALSE
331,TRUE
332,TRUE
333,FALSE
334,TRUE
335,TRUE
336,FALSE
337,TRUE
338,FALSE
339,FALSE
340,TRUE
341,FALSE
342,TRUE
343,TRUE
344,TRUE
345,FALSE
346,TRUE
347,TRUE
348,TRUE
349,TRUE
350,FALSE
351,TRUE
352,TRUE
353,TRUE
354,FALSE
355,FALSE
356,FALSE
357,TRUE
358,FALSE
359,TRUE
360,TRUE
361,TRUE
362,TRUE
363,FALSE
364,FALSE
365,FALSE
366,FALSE
367,FALSE
368,TRUE
369,FALSE
370,TRUE
371,FALSE
372,FALSE
373,TRUE
374,FALSE
375,TRUE
376,FALSE
377,TRUE
378,TRUE
379,FALSE
380,FALSE
381,FALSE
382,TRUE
383,TRUE
384,TRUE
385,TRUE
386,TRUE
387,FALSE
388,FALSE
389,FALSE
390,FALSE
391,TRUE
392,TRUE
393,TRUE
394,FALSE
395,FALSE
396,FALSE
397,TRUE
398,FALSE
399,TRUE
400,TRUE
401,TRUE
402,TRUE
403,TRUE
404,TRUE
405,FALSE
406,TRUE
407,FALSE
408,TRUE
409,FALSE
410,TRUE
411,TRUE
412,FALSE
413,FALSE
414,TRUE
415,FALSE
416,FALSE
417,TRUE
418,FALSE
419,FALSE
420,FALSE
421,FALSE
422,TRUE
423,FALSE
424,FALSE
425,FALSE
426,TRUE
427,TRUE
428,FALSE
429,FALSE
430,FALSE
431,TRUE
432,TRUE
433,TRUE
434,FALSE
435,FALSE
436,TRUE
437,TRUE
438,TRUE
439,FALSE
440,FALSE
441,TRUE
442,TRUE
443,TRUE
444,TRUE
445,TRUE
446,FALSE
447,FALSE
448,TRUE
449,TRUE
450,TRUE
451,FALSE
452,TRUE
453,TRUE
454,TRUE
455,FALSE
456,FALSE
457,FALSE
458,TRUE
459,TRUE
460,TRUE
461,FALSE
462,TRUE
463,TRUE
464,FALSE
465,FALSE
466,FALSE
467,TRUE
468,FALSE
469,FALSE
470,TRUE
471,TRUE
472,FALSE
473,TRUE
474,TRUE
475,TRUE
476,FALSE
477,TRUE
478,FALSE
479,FALSE
480,FALSE
481,TRUE
482,FALSE
483,FALSE
484,FALSE
485,TRUE
486,TRUE
487,TRUE
488,TRUE
489,FALSE
490,TRUE
491,FALSE
492,FALSE
493,TRUE
494,FALSE
495,FALSE
496,TRUE
497,TRUE
498,TRUE
499,TRUE
500,TRUE
501,TRUE
502,FALSE
503,TRUE
504,FALSE
505,TRUE
506,TRUE
507,TRUE
508,TRUE
509,TRUE
510,TRUE
511,TRUE
512,FALSE
513,FALSE
514,TRUE
515,FALSE
516,TRUE
517,FALSE
518,TRUE
519,TRUE
520,FALSE
521,FALSE
522,FALSE
523,FALSE
524,TRUE
525,TRUE
526,FALSE
527,TRUE
528,TRUE
529,TRUE
530,FALSE
531,TRUE
532,TRUE
533,FALSE
534,FALSE
535,TRUE
536,FALSE
537,FALSE
538,FALSE
539,TRUE
540,FALSE
541,FALSE
542,FALSE
543,FALSE
544,FALSE
545,TRUE
546,FALSE
547,TRUE
548,TRUE
549,FALSE
550,FALSE
551,TRUE
552,FALSE
553,FALSE
554,TRUE
555,TRUE
556,FALSE
557,FALSE
558,TRUE
559,FALSE
560,FALSE
561,TRUE
562,FALSE
563,TRUE
564,FALSE
565,FALSE
566,FALSE
567,FALSE
568,FALSE
569,FALSE
570,TRUE
571,FALSE
572,FALSE
573,FALSE
574,FALSE
575,FALSE
576,FALSE
577,TRUE
578,TRUE
579,FALSE
580,TRUE
581,FALSE
582,TRUE
583,FALSE
584,FALSE
585,FALSE
586,TRUE
587,FALSE
588,FALSE
589,FALSE
590,TRUE
591,FALSE
592,TRUE
593,FALSE
594,TRUE
595,TRUE
596,FALSE
597,FALSE
598,TRUE
599,FALSE
600,FALSE
601,TRUE
602,FALSE
603,FALSE
604,FALSE
605,FALSE
606,TRUE
607,FALSE
608,TRUE
609,FALSE
610,FALSE
611,FALSE
612,TRUE
613,TRUE
614,FALSE
615,TRUE
616,TRUE
617,FALSE
618,FALSE
619,FALSE
620,TRUE
621,FALSE
622,FALSE
623,TRUE
624,FALSE
625,FALSE
626,FALSE
627,TRUE
628,TRUE
629,FALSE
630,FALSE
631,FALSE
632,TRUE
633,FALSE
634,FALSE
635,FALSE
636,FALSE
637,TRUE
638,FALSE
639,TRUE
640,TRUE
641,TRUE
642,FALSE
643,FALSE
644,TRUE
645,FALSE
646,FALSE
647,FALSE
648,FALSE
649,TRUE
650,FALSE
651,TRUE
652,FALSE
653,TRUE
654,TRUE
655,FALSE
656,FALSE
657,FALSE
658,TRUE
659,TRUE
660,FALSE
661,TRUE
662,TRUE
663,TRUE
664,TRUE
665,FALSE
666,TRUE
667,TRUE
668,FALSE
669,TRUE
670,TRUE
671,TRUE
672,TRUE
673,TRUE
674,FALSE
675,TRUE
676,TRUE
677,TRUE
678,TRUE
679,TRUE
680,FALSE
681,FALSE
682,FALSE
683,TRUE
684,TRUE
685,FALSE
686,TRUE
687,TRUE
688,TRUE
689,TRUE
690,TRUE
691,TRUE
692,FALSE
693,FALSE
694,FALSE
695,TRUE
696,TRUE
697,TRUE
698,TRUE
699,FALSE
700,TRUE
701,TRUE
702,TRUE
703,TRUE
704,TRUE
705,TRUE
706,TRUE
707,TRUE
708,TRUE
709,TRUE
710,TRUE
711,TRUE
712,FALSE
713,TRUE
714,TRUE
715,TRUE
716,TRUE
717,FALSE
718,FALSE
719,FALSE
721,TRUE
722,TRUE
723,FALSE
724,FALSE
725,TRUE
726,FALSE
727,FALSE
728,TRUE
729,TRUE
730,FALSE
731,FALSE
732,TRUE
733,TRUE
734,TRUE
735,TRUE
736,TRUE
737,FALSE
738,FALSE
739,FALSE
740,FALSE
741,FALSE
742,FALSE
743,TRUE
744,FALSE
745,TRUE
746,TRUE
747,TRUE
748,FALSE
749,TRUE
750,TRUE
751,TRUE
752,FALSE
753,FALSE
754,FALSE
755,TRUE
756,FALSE
757,TRUE
758,TRUE
759,FALSE
760,FALSE
761,FALSE
762,FALSE
763,TRUE
764,TRUE
765,TRUE
766,FALSE
767,FALSE
768,FALSE
769,FALSE
770,TRUE
771,FALSE
772,FALSE
773,TRUE
774,FALSE
775,TRUE
776,TRUE
777,FALSE
778,FALSE
779,TRUE
780,FALSE
781,TRUE
782,FALSE
783,TRUE
784,TRUE
785,FALSE
786,TRUE
787,FALSE
788,TRUE
789,TRUE
790,TRUE
791,TRUE
792,FALSE
793,FALSE
794,TRUE
795,TRUE
796,FALSE
797,TRUE
798,FALSE
799,FALSE
800,TRUE
801,FALSE
802,TRUE
803,FALSE
804,TRUE
805,FALSE
806,TRUE
807,FALSE
808,TRUE
809,TRUE
810,FALSE
811,FALSE
812,FALSE
813,TRUE
814,TRUE
815,FALSE
816,FALSE
817,FALSE
818,TRUE
819,FALSE
820,FALSE
821,FALSE
822,FALSE
823,TRUE
824,FALSE
825,FALSE
826,FALSE
827,FALSE
828,TRUE
829,TRUE
830,TRUE
831,FALSE
832,TRUE
833,FALSE
834,FALSE
835,TRUE
836,FALSE
837,TRUE
838,FALSE
839,FALSE
840,FALSE
841,TRUE
842,TRUE
843,FALSE
844,TRUE
845,FALSE
846,FALSE
847,TRUE
848,FALSE
849,TRUE
850,TRUE
851,TRUE
852,FALSE
853,FALSE
854,TRUE
855,FALSE
856,TRUE
857,TRUE
858,FALSE
859,TRUE
860,FALSE
861,TRUE
862,FALSE
863,FALSE
864,TRUE
865,TRUE
866,TRUE
867,FALSE
868,FALSE
869,FALSE
870,FALSE
871,FALSE
872,FALSE
873,FALSE
874,FALSE
875,FALSE
876,FALSE
877,FALSE
878,TRUE
879,TRUE
880,FALSE
881,TRUE
882,FALSE
883,TRUE
884,TRUE
885,FALSE
886,FALSE
887,TRUE
888,FALSE
889,TRUE
890,FALSE
891,TRUE
892,TRUE
893,FALSE
894,TRUE
895,TRUE
896,FALSE
897,FALSE
898,FALSE
899,TRUE
900,TRUE
901,FALSE
902,FALSE
903,TRUE
904,FALSE
905,FALSE
906,TRUE
907,TRUE
908,TRUE
909,TRUE
910,FALSE
911,FALSE
912,TRUE
913,TRUE
914,FALSE
915,FALSE
916,TRUE
917,FALSE
918,TRUE
919,TRUE
920,TRUE
921,FALSE
922,TRUE
923,FALSE
924,FALSE
925,TRUE
926,TRUE
927,TRUE
928,FALSE
929,FALSE
930,FALSE
931,TRUE
932,FALSE
933,FALSE
934,FALSE
935,FALSE
936,FALSE
937,FALSE
938,FALSE
939,TRUE
940,FALSE
941,TRUE
942,TRUE
943,FALSE
944,FALSE
945,TRUE
946,TRUE
947,FALSE
948,FALSE
949,TRUE
950,FALSE
951,TRUE
952,FALSE
953,FALSE
954,TRUE
955,TRUE
956,TRUE
957,FALSE
958,TRUE
959,TRUE
960,FALSE
961,TRUE
962,TRUE
963,TRUE
964,TRUE
965,TRUE
966,TRUE
967,FALSE
968,FALSE
969,FALSE
970,TRUE
971,TRUE
972,FALSE
973,TRUE
974,TRUE
975,FALSE
976,FALSE
977,FALSE
978,TRUE
979,FALSE
980,FALSE
981,TRUE
982,TRUE
983,TRUE
984,FALSE
985,TRUE
986,TRUE
987,TRUE
988,TRUE
989,TRUE
990,FALSE
991,TRUE
992,TRUE
993,FALSE
994,TRUE
995,TRUE
996,TRUE
997,TRUE
998,FALSE
999,TRUE
1000,TRUE
1001,FALSE
1002,TRUE
1003,FALSE
1004,FALSE
1005,TRUE
1006,TRUE
1007,TRUE
1008,TRUE
1009,TRUE
1010,TRUE
1011,FALSE
1012,FALSE
1013,TRUE
1014,FALSE
1015,FALSE
1016,TRUE
1017,TRUE
1018,FALSE
1019,FALSE
1020,TRUE
1021,FALSE
1022,FALSE
1023,FALSE
1024,FALSE
1025,FALSE
1026,TRUE
1027,FALSE
1028,FALSE
1029,FALSE
1030,TRUE
1031,FALSE
1033,TRUE
1034,TRUE
1035,TRUE
1036,TRUE
1037,FALSE
1038,FALSE
1039,FALSE
1040,TRUE
1041,FALSE
1042,TRUE
1043,FALSE
1044,TRUE
1045,FALSE
1046,FALSE
1047,TRUE
1048,FALSE
1049,TRUE
1050,FALSE
1051,FALSE
1052,FALSE
1053,FALSE
1054,FALSE
1055,FALSE
1056,FALSE
1057,TRUE
1058,TRUE
1059,FALSE
1060,TRUE
1061,TRUE
1062,TRUE
1063,TRUE
1064,FALSE
1065,TRUE
1066,FALSE
1067,FALSE
1068,TRUE
1069,FALSE
1070,FALSE
1071,TRUE
1072,FALSE
1073,FALSE
1074,TRUE
1075,TRUE
1076,FALSE
1077,FALSE
1078,FALSE
1079,FALSE
1080,TRUE
1081,FALSE
1082,FALSE
1083,TRUE
1084,FALSE
1085,FALSE
1086,FALSE
1087,TRUE
1088,TRUE
1089,FALSE
1090,FALSE
1091,FALSE
1092,TRUE
1093,FALSE
1094,TRUE
1095,TRUE
1096,FALSE
1097,FALSE
1098,TRUE
1099,FALSE
1100,TRUE
1101,FALSE
1102,FALSE
1103,TRUE
1104,FALSE
1105,FALSE
1106,TRUE
1107,TRUE
1109,FALSE
1110,FALSE
1111,FALSE
1112,TRUE
1113,TRUE
1114,FALSE
1115,FALSE
1116,TRUE
1117,TRUE
1118,TRUE
1119,TRUE
1120,TRUE
1121,TRUE
1122,TRUE
1123,FALSE
1124,TRUE
1125,FALSE
1126,TRUE
1127,FALSE
1128,FALSE
1129,FALSE
1130,TRUE
1131,FALSE
1132,TRUE
1133,FALSE
1134,FALSE
1135,FALSE
1136,TRUE
1137,FALSE
1138,TRUE
1139,FALSE
1140,TRUE
1141,FALSE
1142,FALSE
1143,FALSE
1144,FALSE
1145,FALSE
1146,FALSE
1147,TRUE
1148,TRUE
1149,TRUE
1150,TRUE
1151,FALSE
1152,TRUE
1153,TRUE
1154,TRUE
1155,TRUE
1156,TRUE
1157,TRUE
1158,FALSE
1159,TRUE
1160,FALSE
1161,TRUE
1162,FALSE
1163,TRUE
1164,TRUE
1165,FALSE
1166,TRUE
1167,TRUE
1168,FALSE
1169,FALSE
1170,TRUE
1171,FALSE
1172,TRUE
1173,TRUE
1174,FALSE
1175,FALSE
1176,TRUE
1177,FALSE
1178,FALSE
1179,TRUE
1180,FALSE
1181,FALSE
1182,TRUE
1183,TRUE
1184,FALSE
1185,FALSE
1186,FALSE
1187,FALSE
1188,FALSE
1189,FALSE
1190,FALSE
1191,FALSE
1192,TRUE
1193,FALSE
1194,TRUE
1195,FALSE
1196,TRUE
1197,FALSE
1198,FALSE
1199,TRUE
1200,FALSE
1201,FALSE
1202,FALSE
1203,TRUE
1204,FALSE
1205,TRUE
1206,TRUE
1207,TRUE
1208,TRUE
1209,TRUE
1210,TRUE
1211,FALSE
1212,TRUE
1213,FALSE
1214,TRUE
1215,TRUE
1216,TRUE
1217,TRUE
1218,TRUE
1219,FALSE
1220,TRUE
1221,FALSE
1222,TRUE
1223,FALSE
1224,TRUE
1225,FALSE
1226,TRUE
1227,TRUE
1228,TRUE
1229,FALSE
1230,FALSE
1231,TRUE
1232,FALSE
1233,FALSE
1234,FALSE
1235,TRUE
1236,FALSE
1237,TRUE
1238,TRUE
1239,FALSE
1240,FALSE
1241,TRUE
1242,TRUE
1243,FALSE
1244,FALSE
1245,FALSE
1246,FALSE
1247,TRUE
1248,FALSE
1249,TRUE
1250,FALSE
1251,TRUE
1252,FALSE
1253,TRUE
1254,TRUE
1255,FALSE
1256,TRUE
1257,FALSE
1258,TRUE
1259,FALSE
1260,FALSE
1261,TRUE
1262,FALSE
1263,TRUE
1264,FALSE
1265,TRUE
1266,TRUE
1267,FALSE
1268,TRUE
1269,TRUE
1270,TRUE
1271,FALSE
1272,TRUE
1273,FALSE
1274,FALSE
1275,FALSE
1276,TRUE
1277,FALSE
1278,FALSE
1279,TRUE
1280,FALSE
1281,FALSE
1282,FALSE
1283,FALSE
1284,TRUE
1285,TRUE
1286,TRUE
1287,TRUE
1288,TRUE
1289,FALSE
1290,TRUE
1291,FALSE
1292,FALSE
1293,TRUE
1294,TRUE
1295,FALSE
1296,FALSE
1297,FALSE
1298,TRUE
1299,FALSE
1300,TRUE
1301,TRUE
1302,FALSE
1303,TRUE
1304,FALSE
1305,FALSE
1306,FALSE
1307,TRUE
1308,FALSE
1309,TRUE
1310,TRUE
1311,TRUE
1312,TRUE
1313,FALSE
1314,FALSE
1315,TRUE
1316,FALSE
1317,TRUE
1318,TRUE
1319,TRUE
1320,FALSE
1321,FALSE
1322,TRUE
1323,TRUE
1324,FALSE
1325,FALSE
1326,TRUE
1327,FALSE
1328,TRUE
1329,TRUE
1330,FALSE
1331,TRUE
1332,FALSE
1333,TRUE
1334,TRUE
1335,FALSE
1336,TRUE
1337,TRUE
1338,TRUE
1339,TRUE
1340,FALSE
1341,FALSE
1342,FALSE
1343,TRUE
1344,TRUE
1345,FALSE
1346,TRUE
1347,FALSE
1348,TRUE
1349,FALSE
1350,FALSE
1351,FALSE
1352,TRUE
1353,TRUE
1354,FALSE
1355,TRUE
1356,FALSE
1357,TRUE
1358,FALSE
1359,TRUE
1360,TRUE
1361,FALSE
1362,TRUE
1363,TRUE
1364,TRUE
1365,TRUE
1366,FALSE
1367,TRUE
1368,TRUE
1369,FALSE
1370,TRUE
1371,FALSE
1372,FALSE
1373,TRUE
1374,TRUE
1375,TRUE
1376,FALSE
1377,TRUE
1378,FALSE
1379,TRUE
1380,FALSE
1381,TRUE
1382,TRUE
1383,FALSE
1384,FALSE
1385,TRUE
1386,FALSE
1387,FALSE
1388,FALSE
1389,FALSE
1390,TRUE
1391,FALSE
1392,FALSE
1393,FALSE
1394,TRUE
1395,TRUE
1396,TRUE
1397,FALSE
1398,TRUE
1399,FALSE
1400,FALSE
1401,TRUE
1402,FALSE
1403,FALSE
1404,FALSE
1405,TRUE
1406,FALSE
1407,FALSE
1408,FALSE
1409,TRUE
1410,FALSE
1411,FALSE
1412,TRUE
1413,FALSE
1414,TRUE
1415,TRUE
1416,TRUE
1417,FALSE
1418,FALSE
1419,FALSE
1420,TRUE
1421,TRUE
1422,TRUE
1423,TRUE
1424,TRUE
1425,TRUE
1426,FALSE
1427,TRUE
1428,FALSE
1429,TRUE
1430,TRUE
1431,FALSE
1432,TRUE
1433,FALSE
1434,FALSE
1435,TRUE
1436,TRUE
1437,FALSE
1438,TRUE
1439,TRUE
1440,TRUE
1441,FALSE
1442,TRUE
1443,TRUE
1444,FALSE
1445,TRUE
1446,TRUE
1447,FALSE
1448,TRUE
1449,FALSE
1450,TRUE
1451,FALSE
1452,FALSE
1453,TRUE
1454,TRUE
1455,TRUE
1456,FALSE
1457,TRUE
1458,TRUE
1459,TRUE
1460,TRUE
1461,FALSE
1462,TRUE
1463,FALSE
1464,TRUE
1465,FALSE
1466,FALSE
1467,TRUE
1468,TRUE
1469,TRUE
1470,TRUE
1471,TRUE
1472,TRUE
1473,FALSE
1474,FALSE
1475,TRUE
1476,TRUE
1477,FALSE
1478,FALSE
1479,TRUE
1480,FALSE
1481,TRUE
1482,TRUE
1483,TRUE
1484,TRUE
1485,TRUE
1486,FALSE
1487,TRUE
1488,TRUE
1489,FALSE
1490,TRUE
1491,TRUE
1492,TRUE
1493,TRUE
1494,TRUE
1495,TRUE
1496,FALSE
1497,TRUE
1498,FALSE
1499,FALSE
1500,TRUE
1501,FALSE
1502,FALSE
1503,TRUE
1504,FALSE
1505,TRUE
1506,TRUE
1507,TRUE
1508,FALSE
1509,TRUE
1510,FALSE
1511,TRUE
1512,TRUE
1513,TRUE
1514,TRUE
1515,FALSE
1516,FALSE
1517,TRUE
1518,TRUE
1519,FALSE
1520,FALSE
1521,TRUE
1522,TRUE
1523,TRUE
1524,FALSE
1525,TRUE
1526,TRUE
1527,FALSE
1528,FALSE
1529,TRUE
1530,FALSE
1531,TRUE
1532,TRUE
1533,TRUE
1534,TRUE
1535,FALSE
1536,FALSE
1537,TRUE
1538,FALSE
1539,TRUE
1540,TRUE
1541,TRUE
1542,TRUE
1543,FALSE
1544,FALSE
1545,TRUE
1546,TRUE
1547,TRUE
1548,TRUE
1549,FALSE
1550,FALSE
1551,TRUE
1552,TRUE
1553,TRUE
1554,TRUE
1555,TRUE
1556,FALSE
1557,FALSE
1558,FALSE
1559,FALSE
1560,FALSE
1561,TRUE
1562,TRUE
1563,FALSE
1564,FALSE
1565,TRUE
1566,TRUE
1567,TRUE
1568,TRUE
1569,FALSE
1570,FALSE
1571,TRUE
1572,FALSE
1573,FALSE
1574,TRUE
1575,FALSE
1576,TRUE
1577,TRUE
1578,FALSE
1579,TRUE
1580,FALSE
1581,TRUE
1582,FALSE
1583,FALSE
1584,FALSE
1585,FALSE
1586,TRUE
1587,FALSE
1588,TRUE
1589,TRUE
1590,FALSE
1591,TRUE
1592,FALSE
1593,FALSE
1594,FALSE
1595,TRUE
1596,TRUE
1597,TRUE
1598,TRUE
1599,TRUE
1600,FALSE
1601,FALSE
1602,FALSE
1603,TRUE
1604,FALSE
1605,TRUE
1606,TRUE
1607,TRUE
1608,TRUE
1609,FALSE
1610,FALSE
1611,FALSE
1612,TRUE
1613,FALSE
1614,FALSE
1615,TRUE
1616,FALSE
1617,FALSE
1618,TRUE
1619,FALSE
1620,TRUE
1621,TRUE
1622,TRUE
1623,FALSE
1624,FALSE
1625,TRUE
1626,FALSE
1627,TRUE
1628,FALSE
1629,TRUE
1630,TRUE
1631,FALSE
1632,FALSE
1633,TRUE
1634,FALSE
1635,FALSE
1636,FALSE
1637,TRUE
1638,FALSE
1639,FALSE
1640,FALSE
1641,TRUE
1642,TRUE
1643,FALSE
1644,FALSE
1645,TRUE
1646,FALSE
1647,FALSE
1648,FALSE
1649,TRUE
1650,FALSE
1651,TRUE
1652,TRUE
1653,FALSE
1654,FALSE
1655,FALSE
1656,FALSE
1657,FALSE
1658,TRUE
1659,TRUE
1660,FALSE
1661,TRUE
1662,TRUE
1663,TRUE
1664,TRUE
1665,FALSE
1666,TRUE
1667,TRUE
1668,FALSE
1669,FALSE
1670,FALSE
1671,TRUE
1672,FALSE
1673,FALSE
1674,TRUE
1675,FALSE
1676,FALSE
1677,TRUE
1678,TRUE
1679,TRUE
1680,FALSE
1681,FALSE
1682,TRUE
1683,FALSE
1684,FALSE
1685,TRUE
1686,TRUE
1687,TRUE
1688,TRUE
1689,FALSE
1690,FALSE
1691,TRUE
1692,FALSE
1693,TRUE
1694,FALSE
1695,FALSE
1696,TRUE
1697,TRUE
1698,TRUE
1699,FALSE
1700,TRUE
1701,TRUE
1702,TRUE
1703,TRUE
1704,FALSE
1705,TRUE
1706,TRUE
1707,FALSE
1708,TRUE
1709,TRUE
1710,TRUE
1711,FALSE
1712,TRUE
1713,TRUE
1714,TRUE
1715,TRUE
1716,FALSE
1717,FALSE
1718,FALSE
1719,FALSE
1720,FALSE
1721,FALSE
1722,TRUE
1723,FALSE
1724,FALSE
1725,TRUE
1726,FALSE
1727,FALSE
1728,TRUE
1729,TRUE
1730,FALSE
1731,TRUE
1732,TRUE
1733,TRUE
1734,TRUE
1735,FALSE
1736,TRUE
1737,FALSE
1738,FALSE
1739,TRUE
1740,FALSE
1741,TRUE
1742,TRUE
1743,FALSE
1744,TRUE
1745,TRUE
1746,TRUE
1747,TRUE
1748,TRUE
1749,FALSE
1750,TRUE
1751,FALSE
1752,FALSE
1753,FALSE
1754,FALSE
1755,FALSE
1756,FALSE
1757,TRUE
1758,FALSE
1759,FALSE
1760,TRUE
1761,FALSE
1762,TRUE
1763,TRUE
1764,FALSE
1765,TRUE
1766,TRUE
1767,FALSE
1768,FALSE
1769,FALSE
1770,TRUE
1771,TRUE
1772,TRUE
1773,FALSE
1774,TRUE
1775,TRUE
1776,FALSE
1777,TRUE
1778,FALSE
1779,TRUE
1780,TRUE
1781,FALSE
1782,FALSE
1783,FALSE
1784,FALSE
1785,TRUE
1786,FALSE
1787,TRUE
1788,FALSE
1789,TRUE
1790,FALSE
1791,TRUE
1792,TRUE
1793,TRUE
1794,FALSE
1795,TRUE
1796,TRUE
1797,FALSE
1798,TRUE
1799,TRUE
1800,TRUE
1801,FALSE
1802,FALSE
1803,TRUE
1804,TRUE
1805,FALSE
1806,TRUE
1807,TRUE
1808,FALSE
1809,FALSE
1810,FALSE
1811,TRUE
1812,TRUE
1813,TRUE
1814,TRUE
1815,FALSE
1816,TRUE
1817,TRUE
1818,FALSE
1819,TRUE
1820,FALSE
1821,TRUE
1822,FALSE
1823,TRUE
1824,TRUE
1825,FALSE
1826,FALSE
1827,TRUE
1828,TRUE
1829,FALSE
1830,TRUE
1831,TRUE
1832,FALSE
1833,FALSE
1834,FALSE
1835,FALSE
1836,TRUE
1837,FALSE
1838,TRUE
1839,FALSE
1840,FALSE
1841,FALSE
1842,TRUE
1843,TRUE
1844,FALSE
1845,TRUE
1846,FALSE
1847,TRUE
1848,TRUE
1849,TRUE
1850,TRUE
1851,TRUE
1852,FALSE
1853,TRUE
1854,FALSE
1855,TRUE
1856,FALSE
1857,TRUE
1858,TRUE
1859,FALSE
1860,TRUE
1861,FALSE
1862,FALSE
1863,TRUE
1864,TRUE
1865,FALSE
1866,FALSE
1867,TRUE
1868,TRUE
1869,TRUE
1870,FALSE
1871,FALSE
1872,FALSE
1873,TRUE
1874,TRUE
